threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,0.7454545454545454,10.053600096702576,0
8,20,10,True,-0.4787878787878787,10.049349045753479,0
8,50,10,True,0.5878787878787878,10.053923487663269,1
8,35,50,True,0.6848484848484848,50.12026567459107,1
8,30,20,True,0.07878787878787878,20.072583031654357,2
8,35,35,True,0.5151515151515151,35.103746223449704,2
8,35,25,True,0.12727272727272726,25.086540174484252,2
4,35,55,True,0.6484848484848483,55.12143042087555,2
8,10,55,True,0.6363636363636362,55.072522687911984,2
8,40,35,True,0.09090909090909088,35.108360695838925,3
